ExecutionTime,DeliveryStart,Price,Volume
2025-02-28 22:34:03,2025-03-01 03:15:00,109.09,0.075
2025-02-28 22:34:04,2025-03-01 01:30:00,115.12,0.025
2025-02-28 22:34:04,2025-03-01 02:00:00,128.49,0.025
2025-02-28 22:34:05,2025-03-01 01:00:00,133.91,0.025
2025-02-28 22:34:05,2025-03-01 01:00:00,133.92,0.85
2025-02-28 22:34:06,2025-03-01 08:15:00,138.74,0.025
2025-02-28 22:34:06,2025-03-01 09:45:00,113.0,0.025
2025-02-28 22:34:06,2025-03-01 08:00:00,144.89,0.025
2025-02-28 22:34:06,2025-03-01 01:00:00,134.5,0.5
2025-02-28 22:34:06,2025-03-01 01:00:00,134.5,0.25
2025-02-28 22:34:06,2025-03-01 01:00:00,134.65,0.05
2025-02-28 22:34:08,2025-03-01 01:30:00,114.39,0.025
2025-02-28 22:34:08,2025-03-01 01:30:00,115.99,0.675
2025-02-28 22:34:08,2025-03-01 01:30:00,116.08,0.15
2025-02-28 22:34:08,2025-03-01 01:30:00,116.1,0.175
2025-02-28 22:34:09,2025-03-01 02:30:00,109.91,0.025
2025-02-28 22:34:09,2025-03-01 02:30:00,111.6,0.05
2025-02-28 22:34:09,2025-03-01 02:30:00,112.08,0.2
2025-02-28 22:34:09,2025-03-01 02:30:00,112.08,0.025
2025-02-28 22:34:09,2025-03-01 02:30:00,112.09,0.525
2025-02-28 22:34:09,2025-03-01 04:30:00,111.57,0.125
2025-02-28 22:34:09,2025-03-01 04:30:00,111.35,0.35
2025-02-28 22:34:10,2025-03-01 04:30:00,111.35,0.075
2025-02-28 22:34:10,2025-03-01 04:30:00,111.35,0.075
2025-02-28 22:34:10,2025-03-01 04:30:00,111.35,0.075
2025-02-28 22:34:10,2025-03-01 04:30:00,111.35,0.075
2025-02-28 22:34:10,2025-03-01 04:30:00,111.35,0.05
2025-02-28 22:34:20,2025-03-01 01:00:00,134.85,0.15
2025-02-28 22:34:25,2025-03-01 02:30:00,111.53,0.025
2025-02-28 22:34:25,2025-03-01 02:00:00,129.1,0.25
2025-02-28 22:34:25,2025-03-01 02:00:00,129.29,0.5
2025-02-28 22:34:25,2025-03-01 02:00:00,129.31,0.125
2025-02-28 22:34:25,2025-03-01 02:00:00,130.3,0.125
2025-02-28 22:34:25,2025-03-01 02:15:00,117.0,0.1
2025-02-28 22:34:25,2025-03-01 02:15:00,117.01,0.125
2025-02-28 22:34:25,2025-03-01 02:15:00,117.03,0.025
2025-02-28 22:34:25,2025-03-01 02:15:00,117.04,1.125
2025-02-28 22:34:25,2025-03-01 02:30:00,111.8,0.125
2025-02-28 22:34:25,2025-03-01 02:00:00,130.39,0.025
2025-02-28 22:34:25,2025-03-01 02:00:00,130.4,0.3
2025-02-28 22:34:28,2025-03-01 02:00:00,130.38,0.75
2025-02-28 22:34:28,2025-03-01 02:00:00,130.4,0.2
2025-02-28 22:34:29,2025-03-01 01:00:00,134.49,0.025
2025-02-28 22:34:37,2025-03-01 08:15:00,138.77,0.025
2025-02-28 22:34:37,2025-03-01 09:45:00,113.01,0.025
2025-02-28 22:34:37,2025-03-01 08:15:00,138.78,0.025
2025-02-28 22:34:37,2025-03-01 08:00:00,144.88,0.025
2025-02-28 22:34:45,2025-03-01 01:00:00,134.49,0.025
2025-02-28 22:34:46,2025-03-01 01:30:00,116.3,0.225
2025-02-28 22:34:46,2025-03-01 01:30:00,116.3,0.45
2025-02-28 22:34:47,2025-03-01 01:30:00,116.3,0.525
2025-02-28 22:34:47,2025-03-01 01:30:00,116.3,0.075
2025-02-28 22:34:48,2025-03-01 17:30:00,152.88,0.025
2025-02-28 22:34:49,2025-03-01 01:45:00,102.61,0.025
2025-02-28 22:34:50,2025-03-01 01:30:00,115.44,0.025
2025-02-28 22:34:51,2025-03-01 09:45:00,113.0,0.025
2025-02-28 22:34:51,2025-03-01 08:15:00,138.78,0.025
2025-02-28 22:34:51,2025-03-01 09:45:00,112.99,0.175
2025-02-28 22:34:51,2025-03-01 08:00:00,144.88,0.025
2025-02-28 22:35:02,2025-03-01 07:45:00,144.97,0.825
2025-02-28 22:35:02,2025-03-01 11:45:00,97.94,0.075
2025-02-28 22:35:02,2025-03-01 11:45:00,97.94,1.25
2025-02-28 22:35:04,2025-03-01 05:30:00,116.3,0.25
2025-02-28 22:35:06,2025-03-01 04:45:00,115.57,0.05
2025-02-28 22:35:06,2025-03-01 01:30:00,116.3,0.075
2025-02-28 22:35:06,2025-03-01 01:30:00,116.3,0.15
2025-02-28 22:35:08,2025-03-01 02:00:00,130.87,0.025
2025-02-28 22:35:08,2025-03-01 02:00:00,130.9,0.125
2025-02-28 22:35:10,2025-03-01 14:00:00,95.88,0.1
2025-02-28 22:35:10,2025-03-01 14:00:00,95.87,0.05
2025-02-28 22:35:13,2025-03-01 02:30:00,111.19,0.025
2025-02-28 22:35:15,2025-03-01 06:30:00,125.79,0.125
2025-02-28 22:35:20,2025-03-01 01:15:00,121.7,0.2
2025-02-28 22:35:20,2025-03-01 01:15:00,121.8,0.125
2025-02-28 22:35:20,2025-03-01 01:15:00,121.8,0.125
2025-02-28 22:35:23,2025-03-01 14:00:00,95.87,0.125
2025-02-28 22:35:23,2025-03-01 14:00:00,95.87,0.15
2025-02-28 22:35:23,2025-03-01 14:00:00,95.87,0.375
2025-02-28 22:35:23,2025-03-01 14:00:00,95.87,0.2
2025-02-28 22:35:23,2025-03-01 14:00:00,95.85,0.075
2025-02-28 22:35:24,2025-03-01 04:00:00,105.03,0.125
2025-02-28 22:35:24,2025-03-01 04:00:00,105.04,0.2
2025-02-28 22:35:33,2025-03-01 03:30:00,107.78,0.175
2025-02-28 22:35:34,2025-03-01 04:15:00,103.67,0.05
2025-02-28 22:35:34,2025-03-01 01:00:00,135.22,0.025
2025-02-28 22:35:35,2025-03-01 01:30:00,115.86,0.025
2025-02-28 22:35:37,2025-03-01 03:30:00,109.54,0.25
2025-02-28 22:35:37,2025-03-01 03:30:00,109.55,0.25
2025-02-28 22:35:37,2025-03-01 03:30:00,109.55,0.05
2025-02-28 22:35:37,2025-03-01 03:30:00,109.56,0.125
2025-02-28 22:35:37,2025-03-01 03:30:00,109.76,0.05
2025-02-28 22:35:37,2025-03-01 03:30:00,109.8,0.25
2025-02-28 22:35:37,2025-03-01 03:30:00,110.0,0.025
2025-02-28 22:35:37,2025-03-01 03:30:00,110.0,0.05
2025-02-28 22:35:37,2025-03-01 03:30:00,110.83,0.05
2025-02-28 22:35:37,2025-03-01 03:30:00,110.84,0.45
2025-02-28 22:35:44,2025-03-01 05:00:00,103.7,0.025
2025-02-28 22:35:47,2025-03-01 01:30:00,115.86,0.025
2025-02-28 22:35:51,2025-03-01 04:45:00,115.57,0.575
2025-02-28 22:35:58,2025-03-01 09:45:00,113.05,0.05
2025-02-28 22:36:07,2025-03-01 09:00:00,155.06,0.025
2025-02-28 22:36:08,2025-03-01 11:45:00,97.84,0.05
2025-02-28 22:36:08,2025-03-01 11:45:00,97.84,0.725
2025-02-28 22:36:08,2025-03-01 05:15:00,106.37,0.025
2025-02-28 22:36:12,2025-03-01 01:30:00,116.3,0.025
2025-02-28 22:36:12,2025-03-01 09:45:00,113.05,0.025
2025-02-28 22:36:17,2025-03-01 04:30:00,112.6,0.25
2025-02-28 22:36:17,2025-03-01 04:30:00,112.61,0.025
2025-02-28 22:36:17,2025-03-01 04:30:00,112.65,0.05
2025-02-28 22:36:17,2025-03-01 04:30:00,113.3,0.075
2025-02-28 22:36:17,2025-03-01 04:30:00,114.54,0.025
2025-02-28 22:36:19,2025-03-01 21:15:00,129.96,0.025
2025-02-28 22:36:24,2025-03-01 06:45:00,138.46,0.125
2025-02-28 22:36:24,2025-03-01 06:45:00,138.46,0.225
2025-02-28 22:36:26,2025-03-01 09:45:00,113.05,0.025
2025-02-28 22:36:29,2025-03-01 02:00:00,128.78,0.125
2025-02-28 22:36:29,2025-03-01 02:00:00,128.77,0.025
2025-02-28 22:36:29,2025-03-01 02:00:00,128.77,0.175
2025-02-28 22:36:29,2025-03-01 02:00:00,128.27,1.25
2025-02-28 22:36:29,2025-03-01 02:00:00,128.27,1.25
2025-02-28 22:36:29,2025-03-01 02:00:00,128.27,1.25
2025-02-28 22:36:29,2025-03-01 02:00:00,128.27,1.25
2025-02-28 22:36:29,2025-03-01 02:00:00,128.27,1.25
2025-02-28 22:36:29,2025-03-01 02:00:00,128.27,1.25
2025-02-28 22:36:29,2025-03-01 02:00:00,127.1,0.125
2025-02-28 22:36:33,2025-03-01 01:00:00,134.95,0.15
2025-02-28 22:36:33,2025-03-01 01:00:00,134.25,0.225
2025-02-28 22:36:33,2025-03-01 01:15:00,120.59,0.025
2025-02-28 22:36:33,2025-03-01 01:30:00,115.93,0.1
2025-02-28 22:36:33,2025-03-01 01:30:00,115.75,0.3
2025-02-28 22:36:34,2025-03-01 01:30:00,115.75,0.375
2025-02-28 22:36:34,2025-03-01 01:30:00,115.75,0.125
2025-02-28 22:36:34,2025-03-01 01:30:00,115.75,0.025
2025-02-28 22:36:34,2025-03-01 01:30:00,115.75,0.05
2025-02-28 22:36:36,2025-03-01 01:45:00,100.96,0.025
2025-02-28 22:36:38,2025-03-01 03:30:00,108.32,0.2
2025-02-28 22:36:38,2025-03-01 01:15:00,121.92,0.075
2025-02-28 22:36:38,2025-03-01 01:15:00,121.97,0.025
2025-02-28 22:36:38,2025-03-01 01:15:00,122.0,0.025
2025-02-28 22:36:38,2025-03-01 01:15:00,122.05,0.05
2025-02-28 22:36:38,2025-03-01 01:15:00,122.55,0.025
2025-02-28 22:36:38,2025-03-01 04:00:00,103.97,0.2
2025-02-28 22:36:38,2025-03-01 01:30:00,116.25,0.05
2025-02-28 22:36:38,2025-03-01 01:30:00,116.3,0.15
2025-02-28 22:36:39,2025-03-01 04:15:00,103.71,0.05
2025-02-28 22:36:39,2025-03-01 04:15:00,103.68,0.15
2025-02-28 22:36:43,2025-03-01 09:00:00,157.0,0.075
2025-02-28 22:36:46,2025-03-01 03:30:00,108.32,0.175
2025-02-28 22:36:46,2025-03-01 03:30:00,108.32,0.075
2025-02-28 22:36:46,2025-03-01 04:15:00,103.68,0.25
2025-02-28 22:36:47,2025-03-01 01:45:00,103.36,0.025
2025-02-28 22:36:47,2025-03-01 14:15:00,99.5,0.025
2025-02-28 22:36:47,2025-03-01 14:15:00,99.5,0.425
2025-02-28 22:36:47,2025-03-01 03:00:00,120.7,0.5
2025-02-28 22:36:47,2025-03-01 03:00:00,120.78,0.5
2025-02-28 22:36:48,2025-03-01 03:00:00,120.78,0.625
2025-02-28 22:36:48,2025-03-01 03:00:00,121.04,0.125
2025-02-28 22:36:48,2025-03-01 03:00:00,121.47,0.25
2025-02-28 22:36:48,2025-03-01 03:00:00,121.5,0.5
2025-02-28 22:36:56,2025-03-01 09:45:00,113.05,0.025
2025-02-28 22:37:11,2025-03-01 10:45:00,101.94,0.025
2025-02-28 22:37:12,2025-03-01 07:45:00,145.1,0.05
2025-02-28 22:37:12,2025-03-01 11:45:00,97.63,0.1
2025-02-28 22:37:12,2025-03-01 02:15:00,115.8,0.05
2025-02-28 22:37:16,2025-03-01 09:45:00,113.04,0.075
2025-02-28 22:37:17,2025-03-01 01:00:00,134.41,1.2
2025-02-28 22:37:17,2025-03-01 01:00:00,134.41,0.125
2025-02-28 22:37:17,2025-03-01 01:00:00,134.41,0.1
2025-02-28 22:37:17,2025-03-01 01:00:00,134.2,0.35
2025-02-28 22:37:17,2025-03-01 01:00:00,134.41,0.1
2025-02-28 22:37:17,2025-03-01 01:00:00,134.41,0.025
2025-02-28 22:37:22,2025-03-01 01:00:00,134.45,0.025
2025-02-28 22:37:22,2025-03-01 01:00:00,134.08,0.025
2025-02-28 22:37:22,2025-03-01 01:00:00,134.08,0.05
2025-02-28 22:37:22,2025-03-01 04:00:00,105.04,0.025
2025-02-28 22:37:22,2025-03-01 01:00:00,134.08,0.1
2025-02-28 22:37:22,2025-03-01 01:00:00,134.08,0.05
2025-02-28 22:37:23,2025-03-01 01:30:00,114.54,0.025
2025-02-28 22:37:23,2025-03-01 04:00:00,105.04,0.025
2025-02-28 22:37:23,2025-03-01 18:00:00,145.96,0.125
2025-02-28 22:37:25,2025-03-01 10:45:00,101.94,0.025
2025-02-28 22:37:27,2025-03-01 01:30:00,116.3,0.025
2025-02-28 22:37:30,2025-03-01 01:30:00,114.54,0.075
2025-02-28 22:37:31,2025-03-01 01:45:00,101.3,0.05
2025-02-28 22:37:33,2025-03-01 03:15:00,111.02,0.025
2025-02-28 22:37:38,2025-03-01 01:30:00,114.49,0.025
2025-02-28 22:37:39,2025-03-01 02:30:00,110.25,0.025
2025-02-28 22:37:41,2025-03-01 04:30:00,113.22,0.3
2025-02-28 22:37:41,2025-03-01 04:45:00,116.03,0.3
2025-02-28 22:37:41,2025-03-01 05:00:00,103.7,0.25
2025-02-28 22:37:41,2025-03-01 05:00:00,103.71,0.05
2025-02-28 22:37:41,2025-03-01 05:15:00,107.89,0.3
2025-02-28 22:37:42,2025-03-01 01:00:00,134.1,0.025
2025-02-28 22:37:42,2025-03-01 14:30:00,106.34,0.625
2025-02-28 22:37:42,2025-03-01 01:00:00,134.1,0.15
2025-02-28 22:37:42,2025-03-01 01:00:00,134.1,0.05
2025-02-28 22:37:42,2025-03-01 01:00:00,134.1,0.225
2025-02-28 22:37:42,2025-03-01 01:00:00,134.51,0.7
2025-02-28 22:37:42,2025-03-01 01:00:00,134.51,0.425
2025-02-28 22:37:42,2025-03-01 01:00:00,134.67,0.075
2025-02-28 22:37:42,2025-03-01 11:45:00,97.63,0.025
2025-02-28 22:37:42,2025-03-01 14:15:00,99.06,0.075
2025-02-28 22:37:44,2025-03-01 01:00:00,134.5,0.125
2025-02-28 22:37:44,2025-03-01 01:00:00,134.61,0.025
2025-02-28 22:37:47,2025-03-01 01:45:00,102.82,0.075
2025-02-28 22:37:47,2025-03-01 01:00:00,134.92,1.125
2025-02-28 22:37:47,2025-03-01 01:00:00,134.97,0.075
2025-02-28 22:37:48,2025-03-01 11:45:00,97.4,0.025
2025-02-28 22:37:50,2025-03-01 11:45:00,97.4,0.075
2025-02-28 22:37:51,2025-03-01 11:45:00,97.29,0.075
2025-02-28 22:37:51,2025-03-01 11:45:00,97.29,0.075
2025-02-28 22:37:51,2025-03-01 11:45:00,97.29,0.55
2025-02-28 22:37:51,2025-03-01 11:45:00,97.29,0.1
2025-02-28 22:37:51,2025-03-01 02:30:00,112.14,0.025
2025-02-28 22:37:51,2025-03-01 04:00:00,105.04,0.025
2025-02-28 22:37:51,2025-03-01 01:45:00,102.82,0.025
2025-02-28 22:37:52,2025-03-01 11:45:00,97.27,0.425
2025-02-28 22:37:53,2025-03-01 06:30:00,125.7,0.025
2025-02-28 22:37:56,2025-03-01 09:45:00,112.7,0.05
2025-02-28 22:37:56,2025-03-01 11:45:00,97.3,0.025
2025-02-28 22:37:58,2025-03-01 11:45:00,97.63,0.025
2025-02-28 22:38:02,2025-03-01 02:30:00,110.25,0.025
2025-02-28 22:38:04,2025-03-01 02:00:00,126.88,1.25
2025-02-28 22:38:04,2025-03-01 02:00:00,126.59,0.225
2025-02-28 22:38:04,2025-03-01 02:00:00,126.59,0.05
2025-02-28 22:38:04,2025-03-01 02:00:00,125.31,0.125
2025-02-28 22:38:04,2025-03-01 02:00:00,125.31,0.125
2025-02-28 22:38:06,2025-03-01 14:00:00,95.29,0.075
2025-02-28 22:38:06,2025-03-01 14:00:00,95.28,0.6
2025-02-28 22:38:06,2025-03-01 14:00:00,95.28,0.075
2025-02-28 22:38:06,2025-03-01 14:15:00,98.2,0.275
2025-02-28 22:38:06,2025-03-01 14:15:00,97.2,0.1
2025-02-28 22:38:06,2025-03-01 14:30:00,106.37,0.55
2025-02-28 22:38:06,2025-03-01 14:45:00,110.44,0.5
2025-02-28 22:38:06,2025-03-01 14:45:00,110.43,0.975
2025-02-28 22:38:06,2025-03-01 01:15:00,122.03,0.125
2025-02-28 22:38:07,2025-03-01 14:00:00,95.28,0.475
2025-02-28 22:38:07,2025-03-01 14:45:00,110.43,0.125
2025-02-28 22:38:07,2025-03-01 14:45:00,110.43,0.075
2025-02-28 22:38:07,2025-03-01 14:15:00,97.21,0.025
2025-02-28 22:38:07,2025-03-01 14:45:00,110.43,0.075
2025-02-28 22:38:08,2025-03-01 14:45:00,110.43,0.15
2025-02-28 22:38:08,2025-03-01 14:45:00,110.43,1.1
2025-02-28 22:38:09,2025-03-01 05:00:00,103.71,0.2
2025-02-28 22:38:09,2025-03-01 05:00:00,103.71,1.225
2025-02-28 22:38:09,2025-03-01 05:00:00,103.71,0.025
2025-02-28 22:38:09,2025-03-01 05:00:00,103.71,0.1
2025-02-28 22:38:09,2025-03-01 05:00:00,103.74,0.1
2025-02-28 22:38:09,2025-03-01 05:00:00,103.74,0.05
2025-02-28 22:38:09,2025-03-01 05:00:00,103.75,0.3
2025-02-28 22:38:09,2025-03-01 05:00:00,103.48,0.05
2025-02-28 22:38:10,2025-03-01 14:15:00,97.21,0.475
2025-02-28 22:38:10,2025-03-01 14:15:00,97.2,0.525
2025-02-28 22:38:10,2025-03-01 14:15:00,97.2,0.7
2025-02-28 22:38:10,2025-03-01 14:30:00,106.37,0.275
2025-02-28 22:38:10,2025-03-01 14:30:00,106.37,0.075
2025-02-28 22:38:10,2025-03-01 14:15:00,97.2,1.025
2025-02-28 22:38:10,2025-03-01 14:30:00,106.37,0.575
2025-02-28 22:38:10,2025-03-01 14:30:00,106.37,0.45
2025-02-28 22:38:10,2025-03-01 14:15:00,97.2,0.15
2025-02-28 22:38:10,2025-03-01 14:30:00,106.37,0.2
2025-02-28 22:38:10,2025-03-01 14:30:00,106.37,0.325
2025-02-28 22:38:10,2025-03-01 14:30:00,106.37,0.05
2025-02-28 22:38:10,2025-03-01 11:45:00,97.72,0.975
2025-02-28 22:38:10,2025-03-01 10:45:00,102.87,0.175
2025-02-28 22:38:10,2025-03-01 10:45:00,102.88,0.025
2025-02-28 22:38:11,2025-03-01 14:45:00,110.29,0.375
2025-02-28 22:38:11,2025-03-01 14:30:00,106.11,0.5
2025-02-28 22:38:11,2025-03-01 14:30:00,106.1,0.175
2025-02-28 22:38:11,2025-03-01 14:45:00,110.29,0.025
2025-02-28 22:38:11,2025-03-01 14:45:00,110.29,0.075
2025-02-28 22:38:11,2025-03-01 14:30:00,106.38,0.25
2025-02-28 22:38:11,2025-03-01 14:45:00,110.3,0.05
2025-02-28 22:38:11,2025-03-01 14:45:00,110.3,0.025
2025-02-28 22:38:11,2025-03-01 14:45:00,110.3,0.075
2025-02-28 22:38:11,2025-03-01 14:45:00,110.3,0.05
2025-02-28 22:38:11,2025-03-01 14:45:00,110.3,0.075
2025-02-28 22:38:11,2025-03-01 14:45:00,110.3,0.025
2025-02-28 22:38:11,2025-03-01 14:45:00,110.29,0.175
2025-02-28 22:38:12,2025-03-01 05:00:00,103.74,0.35
2025-02-28 22:38:12,2025-03-01 16:45:00,153.6,0.075
2025-02-28 22:38:12,2025-03-01 14:00:00,93.49,0.025
2025-02-28 22:38:12,2025-03-01 14:00:00,93.48,0.025
2025-02-28 22:38:12,2025-03-01 14:00:00,93.48,0.075
2025-02-28 22:38:12,2025-03-01 14:30:00,106.1,0.225
2025-02-28 22:38:12,2025-03-01 14:45:00,110.05,0.1
2025-02-28 22:38:13,2025-03-01 14:30:00,106.1,0.35
2025-02-28 22:38:13,2025-03-01 14:30:00,105.06,0.9
2025-02-28 22:38:13,2025-03-01 14:45:00,110.31,0.05
2025-02-28 22:38:13,2025-03-01 09:45:00,113.0,0.05
2025-02-28 22:38:13,2025-03-01 09:45:00,113.0,0.175
2025-02-28 22:38:13,2025-03-01 14:30:00,106.37,0.375
2025-02-28 22:38:13,2025-03-01 14:30:00,106.37,0.025
2025-02-28 22:38:15,2025-03-01 15:45:00,134.18,0.125
2025-02-28 22:38:16,2025-03-01 07:45:00,145.1,0.475
2025-02-28 22:38:16,2025-03-01 11:45:00,97.72,0.125
2025-02-28 22:38:16,2025-03-01 14:15:00,97.21,0.475
2025-02-28 22:38:16,2025-03-01 14:15:00,97.21,0.05
2025-02-28 22:38:20,2025-03-01 15:45:00,133.85,0.35
2025-02-28 22:38:24,2025-03-01 19:45:00,123.78,0.825
2025-02-28 22:38:25,2025-03-01 19:00:00,164.78,0.025
2025-02-28 22:38:26,2025-03-01 19:30:00,136.33,0.975
2025-02-28 22:38:26,2025-03-01 18:15:00,147.9,0.025
2025-02-28 22:38:29,2025-03-01 01:00:00,135.36,0.4
2025-02-28 22:38:29,2025-03-01 01:00:00,135.36,0.725
2025-02-28 22:38:29,2025-03-01 01:00:00,135.4,0.125
2025-02-28 22:38:37,2025-03-01 05:45:00,122.65,0.25
2025-02-28 22:38:38,2025-03-01 05:45:00,122.65,1.0
2025-02-28 22:38:39,2025-03-01 05:45:00,122.6,0.375
2025-02-28 22:38:41,2025-03-01 05:45:00,122.59,0.05
2025-02-28 22:38:41,2025-03-01 05:45:00,122.31,0.125
2025-02-28 22:38:42,2025-03-01 15:30:00,113.31,0.975
2025-02-28 22:38:42,2025-03-01 15:15:00,96.42,0.1
2025-02-28 22:38:42,2025-03-01 15:00:00,88.98,0.975
2025-02-28 22:38:42,2025-03-01 15:45:00,131.34,0.975
2025-02-28 22:38:42,2025-03-01 15:00:00,87.72,0.325
2025-02-28 22:38:42,2025-03-01 15:30:00,113.31,0.275
2025-02-28 22:38:42,2025-03-01 15:30:00,113.29,0.05
2025-02-28 22:38:42,2025-03-01 15:45:00,131.34,0.275
2025-02-28 22:38:42,2025-03-01 15:00:00,87.72,0.35
2025-02-28 22:38:42,2025-03-01 15:15:00,96.42,0.3
2025-02-28 22:38:42,2025-03-01 15:30:00,113.29,0.35
2025-02-28 22:38:43,2025-03-01 05:45:00,122.29,0.25
2025-02-28 22:38:46,2025-03-01 05:45:00,122.07,0.075
2025-02-28 22:38:47,2025-03-01 05:45:00,122.04,0.5
2025-02-28 22:38:49,2025-03-01 02:15:00,116.04,0.075
2025-02-28 22:38:49,2025-03-01 02:30:00,110.45,0.45
2025-02-28 22:38:49,2025-03-01 02:30:00,110.68,0.125
2025-02-28 22:38:49,2025-03-01 02:30:00,110.68,0.15
2025-02-28 22:38:52,2025-03-01 05:45:00,121.12,1.0
2025-02-28 22:38:53,2025-03-01 05:45:00,121.18,1.25
2025-02-28 22:38:54,2025-03-01 05:45:00,121.24,1.25
2025-02-28 22:38:55,2025-03-01 05:45:00,121.24,1.25
2025-02-28 22:38:56,2025-03-01 02:45:00,105.1,0.05
2025-02-28 22:38:56,2025-03-01 02:45:00,105.03,0.375
2025-02-28 22:38:56,2025-03-01 02:30:00,110.34,0.25
2025-02-28 22:38:56,2025-03-01 02:30:00,110.34,0.1
2025-02-28 22:38:56,2025-03-01 02:15:00,116.24,0.075
2025-02-28 22:38:56,2025-03-01 02:15:00,117.64,0.075
2025-02-28 22:38:56,2025-03-01 02:15:00,117.77,0.025
2025-02-28 22:38:56,2025-03-01 02:30:00,111.7,0.25
2025-02-28 22:38:56,2025-03-01 05:45:00,121.3,1.25
2025-02-28 22:38:57,2025-03-01 05:45:00,121.3,0.25
2025-02-28 22:38:57,2025-03-01 08:00:00,148.09,0.075
2025-02-28 22:39:00,2025-03-01 05:45:00,121.24,1.35
2025-02-28 22:39:01,2025-03-01 06:45:00,137.99,0.025
2025-02-28 22:39:01,2025-03-01 05:45:00,121.12,0.9
2025-02-28 22:39:01,2025-03-01 01:00:00,136.98,0.1
2025-02-28 22:39:01,2025-03-01 05:45:00,121.12,0.9
2025-02-28 22:39:01,2025-03-01 01:30:00,115.44,0.025
2025-02-28 22:39:01,2025-03-01 01:30:00,115.78,0.025
2025-02-28 22:39:01,2025-03-01 01:30:00,116.15,0.325
2025-02-28 22:39:01,2025-03-01 01:30:00,116.16,0.05
2025-02-28 22:39:01,2025-03-01 01:30:00,116.17,0.075
2025-02-28 22:39:01,2025-03-01 01:30:00,116.2,0.025
2025-02-28 22:39:01,2025-03-01 01:30:00,116.23,0.175
2025-02-28 22:39:01,2025-03-01 01:30:00,116.27,0.025
2025-02-28 22:39:01,2025-03-01 01:30:00,116.3,0.025
2025-02-28 22:39:01,2025-03-01 01:30:00,116.3,0.25
2025-02-28 22:39:01,2025-03-01 01:30:00,116.43,0.025
2025-02-28 22:39:01,2025-03-01 01:30:00,116.79,0.25
2025-02-28 22:39:01,2025-03-01 01:30:00,116.87,0.5
2025-02-28 22:39:01,2025-03-01 01:30:00,116.91,0.05
2025-02-28 22:39:01,2025-03-01 01:30:00,117.04,0.025
2025-02-28 22:39:01,2025-03-01 01:15:00,121.0,0.05
2025-02-28 22:39:02,2025-03-01 01:30:00,116.16,0.025
2025-02-28 22:39:02,2025-03-01 06:45:00,137.99,0.05
2025-02-28 22:39:02,2025-03-01 01:30:00,115.33,0.05
2025-02-28 22:39:03,2025-03-01 13:00:00,106.79,0.25
2025-02-28 22:39:03,2025-03-01 13:15:00,100.88,0.25
2025-02-28 22:39:03,2025-03-01 13:30:00,98.56,0.25
2025-02-28 22:39:03,2025-03-01 13:00:00,106.79,0.5
2025-02-28 22:39:03,2025-03-01 13:15:00,100.88,0.5
2025-02-28 22:39:03,2025-03-01 13:30:00,98.56,0.5
2025-02-28 22:39:05,2025-03-01 03:00:00,120.25,0.25
2025-02-28 22:39:05,2025-03-01 03:00:00,120.23,0.25
2025-02-28 22:39:05,2025-03-01 02:45:00,104.99,0.05
2025-02-28 22:39:06,2025-03-01 02:30:00,110.63,0.275
2025-02-28 22:39:06,2025-03-01 02:15:00,116.25,0.05
2025-02-28 22:39:06,2025-03-01 01:00:00,136.3,0.025
2025-02-28 22:39:13,2025-03-01 02:45:00,105.0,0.275
2025-02-28 22:39:13,2025-03-01 02:30:00,110.85,0.225
2025-02-28 22:39:13,2025-03-01 02:15:00,116.18,0.05
2025-02-28 22:39:16,2025-03-01 02:15:00,116.0,0.1
2025-02-28 22:39:17,2025-03-01 01:45:00,101.31,1.25
2025-02-28 22:39:17,2025-03-01 01:45:00,101.31,0.05
2025-02-28 22:39:17,2025-03-01 01:45:00,101.31,0.25
2025-02-28 22:39:17,2025-03-01 01:45:00,101.3,0.025
2025-02-28 22:39:17,2025-03-01 01:45:00,101.3,0.225
2025-02-28 22:39:21,2025-03-01 15:15:00,99.7,0.025
2025-02-28 22:39:21,2025-03-01 02:45:00,105.0,0.225
2025-02-28 22:39:21,2025-03-01 02:15:00,116.05,0.025
2025-02-28 22:39:24,2025-03-01 03:15:00,110.26,0.1
2025-02-28 22:39:24,2025-03-01 03:30:00,108.71,0.45
2025-02-28 22:39:24,2025-03-01 03:30:00,109.51,0.15
2025-02-28 22:39:25,2025-03-01 02:15:00,116.0,0.1
2025-02-28 22:39:28,2025-03-01 02:45:00,105.0,0.025
2025-02-28 22:39:28,2025-03-01 02:45:00,104.62,0.125
2025-02-28 22:39:28,2025-03-01 02:15:00,116.1,0.025
2025-02-28 22:39:31,2025-03-01 01:00:00,135.1,0.05
2025-02-28 22:39:31,2025-03-01 10:45:00,103.41,0.075
2025-02-28 22:39:31,2025-03-01 10:45:00,103.89,0.075
2025-02-28 22:39:32,2025-03-01 03:30:00,108.23,0.35
2025-02-28 22:39:32,2025-03-01 01:00:00,135.45,0.025
2025-02-28 22:39:32,2025-03-01 03:15:00,110.28,0.025
2025-02-28 22:39:33,2025-03-01 01:45:00,101.3,0.025
2025-02-28 22:39:34,2025-03-01 01:15:00,121.18,0.025
2025-02-28 22:39:34,2025-03-01 03:15:00,110.28,0.05
2025-02-28 22:39:36,2025-03-01 02:45:00,104.75,0.15
2025-02-28 22:39:36,2025-03-01 02:15:00,116.11,0.025
2025-02-28 22:39:36,2025-03-01 02:45:00,106.55,1.0
